EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,JobFunctionDescription,GenderCode,,,.,,,,
1936,Ronald,Gross,02-Feb-23,,Production Technician II,Mary Weber,BPC,Active,Full-Time,Zone B,Part-Time,Sales,Field Operations,Technician,Female,,,,,,,
1937,Maryjane,Choi,30-Mar-22,30-Jan-23,Production Technician II,Kayla Peterson,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Sales,Engineers,Technician,Female,,,,,,,
1938,Madalynn,Yates,23-Mar-20,,Production Technician II,Donna Gonzalez,TNS,Active,Part-Time,Zone A,Full-Time,Sales,Splicing,Technician,Female,,,,,,,
1939,Angelina,Peck,06-Jun-19,,Production Technician II,Michele Riddle,PYZ,Active,Contract,Zone C,Temporary,Sales,Field Operations,Engineer,Female,,,,,,,
1940,Dario,Shaw,28-May-23,,Production Technician II,Stephanie Kerr,TNS,Active,Contract,Zone A,Temporary,Sales,Engineers,Project Manager,Female,,,,,,,
1941,Deven,Frazier,03-Feb-21,,Production Technician II,Mackenzie Johnston,PYZ,Active,Contract,Zone A,Part-Time,Sales,Engineers,Engineer,Female,,,,,,,
1942,Jett,Kent,30-Jul-19,09-Nov-22,Production Technician II,William Thompson,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Sales,Wireline Construction,Laborer,Female,,,,,,,
1943,Zander,Aguilar,08-May-22,17-Nov-22,Production Technician II,Timothy Wheeler,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Sales,Shop (Fleet),Mechanic,Female,,,,,,,
1944,Alessandro,Chavez,12-May-20,,Production Technician II,Steve Macdonald,TNS,Active,Part-Time,Zone A,Full-Time,Sales,Field Operations,Technician,Female,,,,,,,
1945,Jaxson,Brady,28-Mar-19,10-Dec-22,Sales Manager,Christopher Murray DDS,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Sales,Engineers,Engineer,Female,,,,,,,
1946,Giovanni,Whitaker,22-Jul-19,,Production Technician II,James Mitchell,WBL,Active,Full-Time,Zone A,Full-Time,Sales,Aerial,Lineman,Female,,,,,,,
1947,Karen,Goodman,17-Sep-20,,Sales Manager,John Chavez,MSC,Active,Part-Time,Zone C,Temporary,Sales,General - Sga,Manager,Female,,,,,,,
1948,Skyla,Lambert,02-Jul-22,09-Aug-22,Production Technician II,Teresa Williamson,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Sales,Splicing,Splicer,Female,,,,,,,
1949,Ashlynn,Duffy,30-Nov-19,,Sales Manager,Kimberly Washington,MSC,Active,Contract,Zone A,Part-Time,Sales,Field Operations,Technician,Female,,,,,,,
1950,Lilliana,Walker,21-Jul-23,21-Jul-23,Production Technician II,Stephanie Anderson,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,Production       ,Splicing,Splicer,Female,,,,,,,
1951,Lindsay,Copeland,26-Aug-20,30-May-21,Sales Manager,Jeffery Snyder,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Sales,Aerial,Foreman,Female,,,,,,,
1952,Kristin,Mccarty,16-May-20,,Sales Manager,Abigail Marks,TNS,Active,Full-Time,Zone A,Full-Time,Sales,Underground,Laborer,Female,,,,,,,
1953,Barbara,Sutwell,06-Apr-23,24-May-23,Production Technician I,Jeffrey Murphy,PL,Active,Full-Time,Zone B,Full-Time,Production       ,Finance & Accounting,Cfo,Female,,,,,,,
1954,Lenora,Tejeda,18-Feb-19,31-Oct-22,Production Technician II,Heather Riley,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,Production       ,Finance & Accounting,Administration,Female,,,,,,,
1955,Ludwick,Harrell,10-Oct-20,,Production Technician I,Jonathan Huber,MSC,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Engineer,Male,,,,,,,
1956,Courtney,Beatrice,15-May-21,,Production Technician I,Patrick Liu,PL,Active,Part-Time,Zone A,Full-Time,Production       ,Billable Consultants,Engineer,Female,,,,,,,
1957,Melisa,Gerke,13-May-19,30-May-22,Production Technician I,Jimmy Cox,TNS,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Production       ,Field Operations,Manager,Female,,,,,,,
1958,Lin,Chan,04-Jul-19,,Production Technician I,Neil Aguilar,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Sales & Marketing,Assistant,Female,,,,,,,
1959,Kamrin,Sander,01-Apr-22,28-Apr-22,Production Technician I,Kirsten Patel,CCDR,Active,Part-Time,Zone B,Temporary,Production       ,Project Management - Con,Coordinator,Female,,,,,,,
1960,Thomas,Rhoads,03-Nov-18,,Production Technician I,Sean Scott,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,Aerial,Administrator,Male,,,,,,,
1961,Nina,Panjwani,11-Oct-18,04-May-22,Production Technician I,Matthew Hawkins,TNS,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Production       ,General - Eng,Drafter,Female,,,,,,,
1962,Megan,Faller,25-Jun-23,25-Jul-23,Production Technician II,Susan Gilbert,CCDR,Active,Contract,Zone C,Part-Time,Production       ,General - Con,Clerk,Female,,,,,,,
1963,Judy,Jung,14-Sep-20,31-Aug-21,Production Technician I,Tiffany Baker,CCDR,Voluntarily Terminated,Contract,Zone B,Full-Time,Production       ,General - Con,Technician,Female,,,,,,,
1964,April,Evensen,20-Dec-22,11-Mar-23,Production Technician I,Ashley Wagner,EW,Terminated for Cause,Part-Time,Zone B,Part-Time,Production       ,Executive,Manager,Female,,,,,,,
1965,Julissa,Hunts,23-Feb-22,,Production Technician II,Pamela Smith,CCDR,Active,Full-Time,Zone A,Temporary,Production       ,General - Con,Specialist,Female,,,,,,,
1966,Kristie,Nowlan,31-May-19,,Production Technician II,Jessica Klein,TNS,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Technician,Female,,,,,,,
1967,Dawn,Motlagh,29-Jan-19,,Production Technician I,Molly Freeman,PL,Active,Part-Time,Zone A,Part-Time,Production       ,General - Con,Flagger,Female,,,,,,,
1968,Theresa,Wallace,01-Sep-19,,Production Technician I,Cynthia Watkins,NEL,Active,Full-Time,Zone B,Temporary,Production       ,General - Con,Laborer,Female,,,,,,,
1969,Allison,Lydon,17-Jan-21,08-Jun-21,Production Technician I,Derek Vargas,MSC,Leave of Absence,Full-Time,Zone A,Part-Time,Production       ,General - Con,Foreman,Female,,,,,,,
1970,Trina,Alagbe,21-Apr-22,21-Apr-22,Production Technician I,Mark Bradley,PYZ,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,Foreman,Female,,,,,,,
1971,Betsy,Bondwell,15-Sep-18,14-Jul-23,Production Technician II,Christopher Rodriguez,MSC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Production       ,General - Con,Lineman,Female,,,,,,,
1972,Joe,Smith,04-Dec-21,07-Jan-22,Production Technician II,Caroline Little,EW,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
1973,Lisa,Lunquist,14-Nov-19,,Production Technician II,Angela Watson,BPC,Active,Full-Time,Zone B,Full-Time,Production       ,General - Con,Laborer,Female,,,,,,,
1974,Jene'ya,Darson,14-Apr-21,,Production Technician I,Robert Joseph,NEL,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,Supervisor,Female,,,,,,,
1975,Hunter,Cannon,14-Apr-19,,Production Technician I,Logan Ball,SVG,Active,Contract,Zone A,Temporary,Production       ,Project Management - Con,Manager,Female,,,,,,,
1976,Jon,Lynn,09-Jan-21,,Production Technician I,Steven Ramos,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Finance & Accounting,Administration,Female,,,,,,,
1977,Paxton,Clarke,26-Dec-22,04-Jul-23,Production Technician I,Ashley Williams,MSC,Voluntarily Terminated,Contract,Zone B,Full-Time,Production       ,Field Operations,Technician,Female,,,,,,,
1978,Lillian,Hines,05-Oct-21,02-Jul-23,Production Technician I,James Foster,TNS,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Production       ,Finance & Accounting,Administration,Female,,,,,,,
1979,Liam,Snow,25-Sep-22,27-Mar-23,Production Technician I,Christopher Sanford,PYZ,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,Engineer,Female,,,,,,,
1980,Arianna,Horton,10-Nov-21,,Production Technician I,Heather Ramirez,WBL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Manager,Female,,,,,,,
1981,Ayanna,Short,08-Apr-21,16-Jul-23,Production Technician I,Amanda Mills,NEL,Active,Contract,Zone A,Temporary,Production       ,General - Con,Foreman,Male,,,,,,,
1982,Steve,Charles,14-Nov-18,,Production Technician I,Jordan Cox,PL,Active,Full-Time,Zone C,Temporary,Production       ,General - Sga,Manager,Female,,,,,,,
1983,Ricardo,Bruce,14-Mar-20,22-Oct-22,Production Technician I,Daniel Huff,BPC,Active,Part-Time,Zone C,Full-Time,Production       ,General - Con,Laborer,Female,,,,,,,
1984,Laura,Gutierrez,24-Jun-20,,Production Technician I,Samantha Bryant,CCDR,Active,Full-Time,Zone B,Temporary,Production       ,Catv,Splicer,Female,,,,,,,
1985,Braxton,Rojas,19-Mar-23,04-Apr-23,Production Technician I,Hunter Cervantes,SVG,Active,Contract,Zone B,Temporary,Production       ,General - Con,Lineman,Female,,,,,,,
1986,Sage,Mercer,15-Aug-22,,Production Technician I,Samantha Wyatt,EW,Active,Contract,Zone C,Full-Time,Production       ,Executive,Director,Female,,,,,,,
1987,Chase,Horn,09-Nov-18,,Production Technician I,Richard Davis II,MSC,Active,Full-Time,Zone C,Part-Time,Production       ,General - Sga,Administrator,Female,,,,,,,
1988,Juliana,Dyer,23-Nov-18,19-Aug-19,Production Technician I,Lisa Jones,TNS,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
1989,Alec,Stephens,25-Feb-20,,Production Technician II,Jessica Garcia,PL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Groundman,Female,,,,,,,
1990,Adriana,Weber,16-May-20,18-May-22,Production Technician II,Jacqueline Jackson,BPC,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
1991,Lola,Hensley,18-Jun-19,05-Jul-23,Production Technician II,Kimberly Fox,CCDR,Active,Contract,Zone B,Temporary,Production       ,General - Con,Technician,Female,,,,,,,
1992,Shamar,Delgado,20-May-19,30-Mar-21,Production Technician II,Melissa Welch,SVG,Active,Contract,Zone A,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
1993,Emmanuel,Huang,16-Oct-20,12-Feb-21,Production Technician II,James Ferguson,EW,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Technician,Female,,,,,,,
1994,Brenna,Decker,01-Jul-22,03-Nov-22,Production Technician II,Michael Pope,MSC,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Lineman,Female,,,,,,,
1995,Averie,Wolfe,17-Dec-22,,Production Technician II,Brandon Jones,TNS,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Driller,Female,,,,,,,
1996,Gaige,Marsh,24-Oct-21,21-Nov-21,Production Technician II,Carrie Davidson,PYZ,Active,Part-Time,Zone A,Temporary,Production       ,Aerial,Lineman,Female,,,,,,,
1997,Karli,Ross,28-Feb-19,11-Oct-19,Production Technician II,Ricky Stephens,WBL,Active,Part-Time,Zone B,Full-Time,Production       ,Wireline Construction,Project Manager,Female,,,,,,,
1998,Amiyah,Beasley,24-Mar-22,,Production Technician II,Kathleen Gonzalez,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
1999,Kayla,Gibbs,17-Oct-21,12-Nov-22,Production Technician II,Leslie Hernandez,PL,Active,Contract,Zone A,Temporary,Production       ,Field Operations,Locator,Female,,,,,,,
2000,Jocelyn,Jackson,13-May-22,12-Sep-22,Production Technician I,Judith Ryan,PYZ,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,Flagger,Female,,,,,,,
2001,Gilbert,Newman,09-Oct-19,06-Jan-23,Production Technician I,Kimberly Meyer,SVG,Voluntarily Terminated,Contract,Zone B,Full-Time,Production       ,Yard (Material Handling),Coordinator,Female,,,,,,,
2002,Roberto,Rosales,12-Oct-18,21-Jul-23,Production Technician I,Amanda Garcia,TNS,Voluntarily Terminated,Contract,Zone B,Temporary,Production       ,General - Con,Laborer,Female,,,,,,,
2003,Justice,Rhodes,13-Apr-20,28-Nov-22,Production Technician I,Kathleen Hayes,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,Production       ,Shop (Fleet),Welder,Female,,,,,,,
2004,Adyson,Esparza,25-Apr-21,,Production Technician I,Michael Austin,PYZ,Active,Contract,Zone B,Full-Time,Production       ,Engineers,Engineer,Female,,,,,,,
2005,Laci,Baird,21-Dec-18,16-Nov-22,Production Technician I,Glenn Rollins,WBL,Active,Part-Time,Zone B,Part-Time,Production       ,Splicing,Laborer,Female,,,,,,,
2006,Samson,Meza,19-Sep-21,,Production Technician I,Renee Valentine,NEL,Active,Contract,Zone C,Temporary,Production       ,Executive,Chief Operating Officer,Male,,,,,,,
2007,Deacon,Bass,15-Dec-20,,Production Technician I,Elizabeth Stewart,PL,Active,Full-Time,Zone C,Temporary,Production       ,Splicing,Splicer,Female,,,,,,,
2008,Kaila,Johnston,15-Jul-19,13-Jan-20,Production Technician I,Michelle Taylor,BPC,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,Lineman,Female,,,,,,,
2009,Cayden,Maynard,17-Nov-21,,Production Technician I,Alexander Parker,CCDR,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,Engineer,Female,,,,,,,
2010,Araceli,Mcguire,04-Feb-23,24-Jun-23,Production Technician I,Eric Vincent,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Catv,Laborer,Female,,,,,,,
2011,Naomi,Hardin,03-Jul-22,12-Jul-22,Production Technician I,Nichole Jordan,EW,Active,Contract,Zone B,Temporary,Production       ,Finance & Accounting,Clerk,Female,,,,,,,
2012,Darnell,Eaton,24-Jan-20,14-Sep-22,Production Technician I,Jason Kennedy,MSC,Active,Contract,Zone B,Full-Time,Production       ,General - Sga,Vp,Female,,,,,,,
2013,Zariah,Ritter,07-Jul-19,27-Mar-21,Production Technician I,Crystal Johnson,TNS,Active,Contract,Zone A,Temporary,Production       ,General - Con,Foreman,Female,,,,,,,
2014,Malaki,Richards,13-Mar-22,,Production Technician II,Corey Roberts,EW,Active,Part-Time,Zone B,Temporary,Production       ,Splicing,Technician,Female,,,,,,,
2015,Markus,Robles,02-Jun-23,,Production Technician II,Nicholas Torres,MSC,Active,Part-Time,Zone B,Part-Time,Production       ,Engineers,Engineer,Female,,,,,,,
2016,Angela,Kaufman,08-Apr-21,,Production Technician II,Amy Durham,NEL,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Lineman,Female,,,,,,,
2017,Shaniya,Wolfe,02-Dec-19,,Production Technician II,Miguel Brown,PL,Active,Full-Time,Zone B,Part-Time,Production       ,Aerial,Laborer,Female,,,,,,,
2018,Anya,Morton,09-Mar-22,18-May-23,Production Technician II,Kimberly Roth,PYZ,Active,Contract,Zone C,Temporary,Production       ,Yard (Material Handling),Runner,Female,,,,,,,
2019,Emery,Peck,26-Mar-22,,Production Technician II,Danielle Little,SVG,Active,Full-Time,Zone C,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
2020,Angelique,Mathis,08-May-21,05-Aug-22,Production Technician II,Allison Fox,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Wireline Construction,Billing,Female,,,,,,,
2021,Marlee,Woods,29-Nov-22,,Production Technician II,Christine Salas,WBL,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,Foreman,Female,,,,,,,
2022,Jocelyn,Valentine,24-May-19,,Production Technician II,Stephanie Bridges,BPC,Active,Contract,Zone B,Part-Time,Production       ,Wireless,Operator,Female,,,,,,,
2023,Sophie,Moran,29-Jan-22,23-Apr-22,Production Technician II,Sara Chapman,CCDR,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Foreman,Female,,,,,,,
2024,Yair,Snyder,06-Jul-21,14-Mar-22,Production Technician II,Troy Price,EW,Active,Full-Time,Zone C,Full-Time,Production       ,Field Operations,Coordinator,Female,,,,,,,
2025,Shamar,Herman,29-Jan-21,12-Feb-23,Production Technician II,Jason Johnson,MSC,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
2026,Ishaan,Schaefer,13-May-23,10-Jun-23,Production Technician I,James White,SVG,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Locator,Female,,,,,,,
2027,Liam,Figueroa,22-May-19,,Production Technician I,Michael Ortiz,EW,Active,Part-Time,Zone A,Full-Time,Production       ,Fielders,Engineer,Female,,,,,,,
2028,Linda,Combs,30-Sep-21,14-Nov-21,Production Technician I,Paul Wilcox,MSC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Production       ,Field Operations,Tower Hand,Female,,,,,,,
2029,Marilyn,Moss,09-Sep-19,,Production Technician I,Alyssa Garrett,TNS,Active,Contract,Zone C,Full-Time,Production       ,General - Eng,Billing,Female,,,,,,,
2030,Yuliana,Nelson,26-Apr-19,13-May-19,Production Technician I,Nicole Rodriguez,PYZ,Active,Full-Time,Zone B,Full-Time,Production       ,Wireline Construction,Operator,Female,,,,,,,
2031,August,Wiley,19-Feb-22,05-Apr-23,Production Technician I,Mary Clark,WBL,Active,Full-Time,Zone C,Full-Time,Production       ,Project Management - Con,Manager,Male,,,,,,,
2032,Lindsay,Pennington,16-Apr-22,25-Dec-22,Production Technician I,Daniel Stafford,NEL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,Technician,Male,,,,,,,
2033,Nico,Villarreal,12-May-22,,Production Technician I,Christopher White,PL,Active,Full-Time,Zone A,Full-Time,Production       ,General - Con,Laborer,Female,,,,,,,
2034,Jaliyah,Conway,26-Aug-21,03-Aug-23,Production Technician I,Randall Hill,BPC,Active,Full-Time,Zone C,Part-Time,Production       ,Field Operations,Driver,Female,,,,,,,
2035,Raymond,Gillespie,06-Jun-20,23-Nov-21,Production Technician I,Alicia Horton,CCDR,Active,Full-Time,Zone C,Full-Time,Production       ,Aerial,Lineman,Female,,,,,,,
2036,Joey,Montes,26-Jun-22,,Production Technician I,Melinda Brown,SVG,Active,Contract,Zone A,Part-Time,Production       ,Aerial,Laborer,Female,,,,,,,
2037,Ian,Hester,09-Jan-21,14-May-22,Production Technician I,Keith Morrison,EW,Active,Contract,Zone C,Full-Time,Production       ,General - Con,Clerk,Female,,,,,,,
2038,Weston,Rios,02-Sep-18,,Production Technician I,Pamela Calderon,MSC,Active,Part-Time,Zone A,Temporary,Production       ,Splicing,Foreman,Female,,,,,,,
2039,Carson,Pennington,22-Apr-22,,Production Technician I,Andrea Riley,TNS,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,Operator,Female,,,,,,,
2040,Brynlee,Crawford,05-Dec-21,26-Jun-23,Production Technician II,Eric Walton,NEL,Future Start,Contract,Zone B,Temporary,Production       ,General - Con,Lineman,Female,,,,,,,
2041,Sanai,Rose,13-Sep-22,,Production Technician II,Tina Jenkins,PL,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
2042,Luna,Arroyo,24-Nov-19,,Production Technician II,Logan Middleton,BPC,Active,Part-Time,Zone C,Part-Time,Production       ,General - Con,Technician,Female,,,,,,,
2043,Lorelai,Hale,19-Mar-20,,Production Technician II,Michelle Coleman,CCDR,Active,Contract,Zone C,Part-Time,Production       ,Isp,Technician,Female,,,,,,,
2044,Darrell,Horne,14-Sep-22,,Production Technician II,Christina Baldwin,SVG,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,Operator,Female,,,,,,,
2045,Itzel,Nunez,21-Sep-21,,Production Technician II,Ricky Reyes,EW,Active,Part-Time,Zone A,Part-Time,Production       ,Fielders,Engineer,Female,,,,,,,
2046,Serena,Lutz,22-May-20,,Production Technician II,Rachel Nicholson,MSC,Active,Part-Time,Zone C,Part-Time,Production       ,Project Management - Con,Manager,Female,,,,,,,
2047,Gwendolyn,Gray,13-Dec-22,,Production Technician II,Jacob Smith,TNS,Active,Contract,Zone A,Part-Time,Production       ,Aerial,Laborer,Female,,,,,,,
2048,Khalil,Lee,07-Feb-22,,Production Technician II,Adam Bates,PYZ,Active,Contract,Zone B,Part-Time,Production       ,Aerial,Laborer,Female,,,,,,,
2049,Corinne,Navarro,06-Oct-20,,Production Technician II,Thomas Richard,WBL,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2050,Meadow,Atkins,11-Jan-22,16-Dec-22,Production Technician II,Lisa Smith,NEL,Active,Full-Time,Zone C,Full-Time,Production       ,Wireless,Safety,Female,,,,,,,
2051,Jaden,Charles,26-Feb-22,,Production Technician I,Desiree Jennings,CCDR,Active,Part-Time,Zone C,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
2052,Blaine,Contreras,10-Jun-20,13-Nov-22,Production Technician I,Dr. Donald Henry,SVG,Active,Part-Time,Zone B,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2053,Kolten,Kim,27-Sep-21,,Production Technician I,Curtis Gonzales,EW,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,Engineer,Female,,,,,,,
2054,Erika,Mata,25-Oct-18,15-Oct-21,Production Technician I,Shawn Acosta,MSC,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,Coordinator,Female,,,,,,,
2055,Beau,Olsen,25-Nov-20,,Production Technician I,Jamie Hernandez,TNS,Active,Contract,Zone A,Full-Time,Production       ,Engineers,Executive,Female,,,,,,,
2056,Kelly,Ellis,17-Apr-20,26-Feb-22,Production Technician I,Abigail Cooper,PYZ,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2057,Nikhil,Rivas,15-Apr-21,,Production Technician I,Amanda Jones,WBL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,Laborer,Male,,,,,,,
2058,Brady,Boyd,17-Apr-22,03-Jun-22,Production Technician I,Stephanie Morales,NEL,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
2059,Alfred,Manning,29-Jul-23,06-Aug-23,Production Technician I,Sally Owens,PL,Voluntarily Terminated,Full-Time,Zone C,Temporary,Production       ,General - Con,Laborer,Female,,,,,,,
2060,Angelina,Russell,26-Jan-23,,Production Technician I,David Perkins,BPC,Active,Part-Time,Zone C,Part-Time,Production       ,Field Operations,Tower Hand,Female,,,,,,,
2061,King,Garrison,12-Dec-18,,Production Technician I,Natasha Dennis,CCDR,Active,Full-Time,Zone A,Full-Time,Production       ,Engineers,Field Project Manager,Female,,,,,,,
2062,Kale,Middleton,25-Oct-18,,Production Technician I,Regina Roberts,SVG,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,Laborer,Female,,,,,,,
2063,Kailyn,Montgomery,20-May-21,,Production Technician I,Raymond Johnson,EW,Active,Contract,Zone B,Full-Time,Production       ,Aerial,Groundman,Female,,,,,,,
2064,Philip,Cobb,28-Aug-20,26-Dec-20,Production Technician I,Nicholas Freeman,MSC,Active,Part-Time,Zone C,Full-Time,Production       ,Finance & Accounting,Executive,Female,,,,,,,
2065,Bria,Spence,10-May-20,,Production Technician II,Yesenia Sandoval,EW,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2066,Ellie,Holder,04-Aug-23,04-Aug-23,Production Technician II,Lisa Bryant,MSC,Active,Contract,Zone A,Full-Time,Production       ,Project Management - Con,Manager,Female,,,,,,,
2067,Denzel,Clark,22-Apr-22,,Production Technician II,Ariana Campbell MD,NEL,Active,Full-Time,Zone C,Part-Time,Production       ,Engineers,Project Manager,Female,,,,,,,
2068,Sidney,Lewis,05-Jun-21,,Production Technician II,William Mccall DDS,PL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2069,Simon,Rivers,29-Jun-22,,Production Technician II,William Wagner,PYZ,Active,Full-Time,Zone C,Temporary,Production       ,Wireline Construction,Manager,Female,,,,,,,
2070,Branson,Schneider,02-Jul-22,,Production Technician II,David Collins,SVG,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,Operator,Female,,,,,,,
2071,Maren,Whitehead,04-Jan-23,,Production Technician II,Jessica Matthews,TNS,Active,Contract,Zone A,Full-Time,Production       ,Wireline Construction,Laborer,Female,,,,,,,
2072,Gilbert,Hensley,08-Jul-23,,Production Technician II,William Walters,WBL,Active,Contract,Zone A,Temporary,Production       ,Project Management - Con,Engineer,Female,,,,,,,
2073,Armani,Barker,03-Mar-23,06-Aug-23,Production Technician II,Daniel Lee,PYZ,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Manager,Female,,,,,,,
2074,Tamia,Byrd,19-Aug-19,,Production Technician II,Michelle Williams,WBL,Active,Part-Time,Zone B,Full-Time,Production       ,Field Operations,Supervisor,Female,,,,,,,
2075,Oliver,Richardson,30-Oct-18,,Production Technician I,Vicki Ortega,NEL,Active,Contract,Zone A,Full-Time,Production       ,Project Management - Con,Manager,Female,,,,,,,
2076,Nathalia,Larson,07-Dec-21,02-Jan-23,Production Technician I,David Simpson,PL,Active,Full-Time,Zone A,Full-Time,Production       ,Field Operations,Project Manager,Female,,,,,,,
2077,Laurel,Chan,18-Nov-20,13-Feb-21,Production Technician I,Christina Serrano,PYZ,Active,Full-Time,Zone A,Temporary,Production       ,General - Con,Foreman,Female,,,,,,,
2078,Alejandra,Barnes,26-Sep-18,15-Oct-19,Production Technician I,Yolanda Sanders,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Production       ,Field Operations,Laborer,Female,,,,,,,
2079,Emilio,Daniel,19-Jun-22,,Production Technician I,Michael Potts,TNS,Active,Part-Time,Zone B,Part-Time,Production       ,General - Con,Flagger,Female,,,,,,,
2080,Ellie,Robbins,15-Sep-22,14-Feb-23,Production Technician I,Alexander Martin,WBL,Active,Contract,Zone B,Temporary,Production       ,Catv,Supervisor,Female,,,,,,,
2081,Vicente,Hansen,09-May-20,,Production Technician I,Kaylee Gross,BPC,Active,Part-Time,Zone A,Temporary,Production       ,Engineers,Supervisor,Female,,,,,,,
2082,Jordan,Kemp,17-Feb-21,,Production Technician I,Antonio Hayes,CCDR,Active,Contract,Zone C,Temporary,Production       ,Field Operations,Laborer,Male,,,,,,,
2083,Edith,Richard,12-Apr-20,,Production Technician I,Barbara Mendez,EW,Active,Contract,Zone C,Temporary,Production       ,Engineers,Technician,Female,,,,,,,
2084,Dustin,Snow,30-Mar-21,,Production Technician I,Steven Phelps,MSC,Active,Contract,Zone B,Full-Time,Production       ,Sales & Marketing,Assistant,Female,,,,,,,
2085,Layton,Goodwin,05-May-19,11-Jan-22,Production Technician I,Dana Parker,NEL,Active,Contract,Zone C,Full-Time,Production       ,Engineers,Engineer,Female,,,,,,,
2086,Eliza,Munoz,31-May-21,12-Nov-21,Production Technician I,Steven Short,PL,Active,Contract,Zone A,Part-Time,Production       ,General - Con,Laborer,Female,,,,,,,
2087,Arianna,Durham,21-Nov-19,24-Jun-20,Production Technician I,Drew Hawkins,PYZ,Active,Part-Time,Zone A,Full-Time,Production       ,Field Operations,Laborer,Female,,,,,,,
2088,Lia,Orr,19-Jul-19,,Production Technician I,Wendy Adams,SVG,Active,Contract,Zone B,Full-Time,Production       ,Yard (Material Handling),Coordinator,Female,,,,,,,
2089,Ethan,Rhodes,29-Dec-18,04-Jul-20,Production Technician I,Zachary Hanson,TNS,Active,Contract,Zone C,Part-Time,Production       ,Technology / It,Director,Female,,,,,,,
